State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----12-17 years,Overall,Overall,0,2.2
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----12-17 years,Overall,Overall,0,2.2
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----12-17 years,Overall,Overall,0,2.2
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----12-17 years,Overall,Overall,0,2.2
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.1
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.1
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.1
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.2
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.3
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.3
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.4
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.5
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----18-29 years,Overall,Overall,0,0.5
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.2,0.7
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.8
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.9
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.1,1
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.1,1.1
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.1,1.2
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.1,1.3
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----18-29 years,Overall,Overall,0.1,1.4
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.4
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.4
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.5
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.5
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.5
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.5
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.6
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----18-29 years,Overall,Overall,0,1.6
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----2-4 years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----2-4 years,Overall,Overall,0.7,0.9
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----2-4 years,Overall,Overall,0.5,1.3
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----2-4 years,Overall,Overall,1.4,2.8
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----2-4 years,Overall,Overall,1.1,3.9
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----2-4 years,Overall,Overall,2.3,6.2
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----2-4 years,Overall,Overall,3,9.1
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----2-4 years,Overall,Overall,2.1,11.2
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----2-4 years,Overall,Overall,2.2,13.4
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----2-4 years,Overall,Overall,2.5,15.9
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----2-4 years,Overall,Overall,4.1,20
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----2-4 years,Overall,Overall,3.6,23.6
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----2-4 years,Overall,Overall,5,28.7
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----2-4 years,Overall,Overall,4.2,32.9
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----2-4 years,Overall,Overall,3.9,36.8
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----2-4 years,Overall,Overall,3.7,40.5
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----2-4 years,Overall,Overall,4,44.5
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----2-4 years,Overall,Overall,4.3,48.8
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----2-4 years,Overall,Overall,4.3,53
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----2-4 years,Overall,Overall,2.9,55.9
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----2-4 years,Overall,Overall,3.6,59.5
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----2-4 years,Overall,Overall,2.6,62.1
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----2-4 years,Overall,Overall,1.6,63.7
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----2-4 years,Overall,Overall,2.2,65.9
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----2-4 years,Overall,Overall,1.2,67.1
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----2-4 years,Overall,Overall,1.4,68.6
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----2-4 years,Overall,Overall,1,69.5
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----2-4 years,Overall,Overall,0.4,69.9
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----2-4 years,Overall,Overall,0.6,70.5
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----2-4 years,Overall,Overall,0.2,70.7
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----2-4 years,Overall,Overall,0.2,70.8
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----30-39 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0.2
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0.2
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----30-39 years,Overall,Overall,0,0.2
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----30-39 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----30-39 years,Overall,Overall,0.1,0.4
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----30-39 years,Overall,Overall,0.1,0.6
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----30-39 years,Overall,Overall,0.1,0.7
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.3,1
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.1,1.1
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.2,1.3
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.1,1.4
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----30-39 years,Overall,Overall,0,1.5
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.1,1.6
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.2,1.8
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.2,2
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.2,2.2
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.1,2.3
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.1,2.3
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----30-39 years,Overall,Overall,0,2.4
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----30-39 years,Overall,Overall,0,2.4
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----30-39 years,Overall,Overall,0.1,2.5
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----30-39 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----30-39 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----30-39 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----30-39 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----40-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----40-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----40-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----40-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----40-49 years,Overall,Overall,0,0.2
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----40-49 years,Overall,Overall,0,0.3
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----40-49 years,Overall,Overall,0.2,0.5
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----40-49 years,Overall,Overall,0.2,0.7
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----40-49 years,Overall,Overall,0.2,1
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.3,1.2
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.3,1.6
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.2,1.7
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.2,1.9
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.4,2.3
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.3,2.6
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.3,2.9
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.2,3.1
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.1,3.1
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.2,3.3
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.2,3.5
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.1,3.6
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.1,3.6
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.1,3.7
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----40-49 years,Overall,Overall,0,3.7
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----40-49 years,Overall,Overall,0.1,3.8
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----40-49 years,Overall,Overall,0,3.8
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----40-49 years,Overall,Overall,0,3.8
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.2,0.4
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----5-11 years,Overall,Overall,0,0.5
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.1,0.6
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.3,0.9
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.1,1
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.2,1.3
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.3,1.6
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.4,2
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.3,2.2
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.7,3
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----5-11 years,Overall,Overall,0.3,3.3
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.4,3.7
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.4,4.1
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.5,4.6
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.5,5.1
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.5,5.6
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.5,6.1
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.4,6.5
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.5,7
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.3,7.3
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.2,7.5
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.2,7.7
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.2,7.9
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----5-11 years,Overall,Overall,0,8
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.1,8.1
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----5-11 years,Overall,Overall,0,8.1
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----5-11 years,Overall,Overall,0.1,8.2
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----5-11 years,Overall,Overall,0,8.3
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----5-11 years,Overall,Overall,0,8.3
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----6-<12 months,Overall,Overall,4.1,4.1
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----6-<12 months,Overall,Overall,4.7,8.9
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----6-<12 months,Overall,Overall,3,11.8
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----6-<12 months,Overall,Overall,7.1,18.9
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----6-<12 months,Overall,Overall,5.3,24.3
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----6-<12 months,Overall,Overall,9.5,33.7
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----6-<12 months,Overall,Overall,13.6,47.3
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----6-<12 months,Overall,Overall,7.1,54.4
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----6-<12 months,Overall,Overall,17.2,71.6
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----6-<12 months,Overall,Overall,19.5,91.1
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----6-<12 months,Overall,Overall,23.1,114.2
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----6-<12 months,Overall,Overall,29.6,143.8
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----6-<12 months,Overall,Overall,25.4,169.2
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----6-<12 months,Overall,Overall,31.4,200.6
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----6-<12 months,Overall,Overall,23.1,223.7
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----6-<12 months,Overall,Overall,17.8,241.4
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----6-<12 months,Overall,Overall,17.2,258.6
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----6-<12 months,Overall,Overall,29.6,288.2
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----6-<12 months,Overall,Overall,26,314.2
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----6-<12 months,Overall,Overall,18.9,333.2
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----6-<12 months,Overall,Overall,21.9,355.1
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----6-<12 months,Overall,Overall,17.8,372.8
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----6-<12 months,Overall,Overall,11.8,384.6
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----6-<12 months,Overall,Overall,8.3,392.9
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----6-<12 months,Overall,Overall,16.6,409.5
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----6-<12 months,Overall,Overall,6.5,416
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----6-<12 months,Overall,Overall,5.9,421.9
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----6-<12 months,Overall,Overall,4.7,426.7
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----6-<12 months,Overall,Overall,5.3,432
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----6-<12 months,Overall,Overall,2.4,434.4
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----6-<12 months,Overall,Overall,1.8,436.1
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----65-74 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----65-74 years,Overall,Overall,0,0.1
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.2,0.3
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.2,0.5
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----65-74 years,Overall,Overall,0,0.6
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.3,0.9
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.2,1.1
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.3,1.4
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.7,2.1
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.5,2.6
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----65-74 years,Overall,Overall,0.8,3.4
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----65-74 years,Overall,Overall,1.1,4.5
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----65-74 years,Overall,Overall,1.5,6
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.8,7.8
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.6,9.3
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.5,10.8
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.2,12
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.2,13.2
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.3,14.5
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.7,16.2
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.2,17.3
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----65-74 years,Overall,Overall,1.3,18.6
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.9,19.5
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.8,20.3
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.9,21.2
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.4,21.5
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.5,22
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.4,22.4
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.2,22.6
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----65-74 years,Overall,Overall,0.1,22.7
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----65-74 years,Overall,Overall,0,22.8
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----75-84 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.2,0.3
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.2,0.6
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.5,1.1
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.2,1.2
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.3,1.6
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.3,1.9
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----75-84 years,Overall,Overall,1.6,3.5
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.5,4
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----75-84 years,Overall,Overall,0.9,4.9
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----75-84 years,Overall,Overall,1.7,6.5
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----75-84 years,Overall,Overall,3,9.5
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----75-84 years,Overall,Overall,4.6,14.1
