id,data_source,country,hemisphere,week,year,age_group,hsp_rate,hsp_rate_flu,hsp_rate_rsv,hsp_rate_covid19,cases_rate_flu,cases_rate_rsv,cases_rate_covid19,hsp_abs,hsp_abs_flu,hsp_abs_rsv,hsp_abs_covid,cases_abs_flu,cases_abs_rsv,cases_abs_covid,denominator,subtype_a_abs,subtype_b_abs,subtype_c_abs,subtype_a_rate,subtype_b_rate,subtype_c_rate
8,EPI MINSAL - Ministry of Science,chi,sh,1,2022,0-5,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
9,EPI MINSAL - Ministry of Science,chi,sh,1,2022,May-17,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
10,EPI MINSAL - Ministry of Science,chi,sh,1,2022,18-49,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
11,EPI MINSAL - Ministry of Science,chi,sh,1,2022,50-59,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
12,EPI MINSAL - Ministry of Science,chi,sh,1,2022,60-69,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
13,EPI MINSAL - Ministry of Science,chi,sh,1,2022,70-79,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
14,EPI MINSAL - Ministry of Science,chi,sh,1,2022,80+,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
15,EPI MINSAL - Ministry of Science,chi,sh,2,2022,0-5,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
16,EPI MINSAL - Ministry of Science,chi,sh,2,2022,May-17,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
17,EPI MINSAL - Ministry of Science,chi,sh,2,2022,18-49,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
18,EPI MINSAL - Ministry of Science,chi,sh,2,2022,50-59,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
19,EPI MINSAL - Ministry of Science,chi,sh,2,2022,60-69,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
20,EPI MINSAL - Ministry of Science,chi,sh,2,2022,70-79,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
21,EPI MINSAL - Ministry of Science,chi,sh,2,2022,80+,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
22,EPI MINSAL - Ministry of Science,chi,sh,3,2022,0-5,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
23,EPI MINSAL - Ministry of Science,chi,sh,3,2022,May-17,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
24,EPI MINSAL - Ministry of Science,chi,sh,3,2022,18-49,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,475,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
25,EPI MINSAL - Ministry of Science,chi,sh,3,2022,50-59,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,171,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
26,EPI MINSAL - Ministry of Science,chi,sh,3,2022,60-69,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,217,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
27,EPI MINSAL - Ministry of Science,chi,sh,3,2022,70-79,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
28,EPI MINSAL - Ministry of Science,chi,sh,3,2022,80+,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,184,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
29,EPI MINSAL - Ministry of Science,chi,sh,4,2022,0-5,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
30,EPI MINSAL - Ministry of Science,chi,sh,4,2022,May-17,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
31,EPI MINSAL - Ministry of Science,chi,sh,4,2022,18-49,NA,NA,NA,3.67,NA,NA,NA,NA,NA,NA,727,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
32,EPI MINSAL - Ministry of Science,chi,sh,4,2022,50-59,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
33,EPI MINSAL - Ministry of Science,chi,sh,4,2022,60-69,NA,NA,NA,1.28,NA,NA,NA,NA,NA,NA,253,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
34,EPI MINSAL - Ministry of Science,chi,sh,4,2022,70-79,NA,NA,NA,1.53,NA,NA,NA,NA,NA,NA,304,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
35,EPI MINSAL - Ministry of Science,chi,sh,4,2022,80+,NA,NA,NA,1.65,NA,NA,NA,NA,NA,NA,328,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
36,EPI MINSAL - Ministry of Science,chi,sh,5,2022,0-5,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
37,EPI MINSAL - Ministry of Science,chi,sh,5,2022,May-17,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
38,EPI MINSAL - Ministry of Science,chi,sh,5,2022,18-49,NA,NA,NA,5.31,NA,NA,NA,NA,NA,NA,1052,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
39,EPI MINSAL - Ministry of Science,chi,sh,5,2022,50-59,NA,NA,NA,1.86,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
40,EPI MINSAL - Ministry of Science,chi,sh,5,2022,60-69,NA,NA,NA,2.53,NA,NA,NA,NA,NA,NA,502,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
41,EPI MINSAL - Ministry of Science,chi,sh,5,2022,70-79,NA,NA,NA,2.78,NA,NA,NA,NA,NA,NA,551,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
42,EPI MINSAL - Ministry of Science,chi,sh,5,2022,80+,NA,NA,NA,2.85,NA,NA,NA,NA,NA,NA,565,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
43,EPI MINSAL - Ministry of Science,chi,sh,6,2022,0-5,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,202,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
44,EPI MINSAL - Ministry of Science,chi,sh,6,2022,May-17,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
45,EPI MINSAL - Ministry of Science,chi,sh,6,2022,18-49,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,1189,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
46,EPI MINSAL - Ministry of Science,chi,sh,6,2022,50-59,NA,NA,NA,2.18,NA,NA,NA,NA,NA,NA,433,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
47,EPI MINSAL - Ministry of Science,chi,sh,6,2022,60-69,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,660,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
48,EPI MINSAL - Ministry of Science,chi,sh,6,2022,70-79,NA,NA,NA,4.12,NA,NA,NA,NA,NA,NA,817,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
49,EPI MINSAL - Ministry of Science,chi,sh,6,2022,80+,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,774,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
50,EPI MINSAL - Ministry of Science,chi,sh,7,2022,0-5,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,206,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
51,EPI MINSAL - Ministry of Science,chi,sh,7,2022,May-17,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
52,EPI MINSAL - Ministry of Science,chi,sh,7,2022,18-49,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,1070,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
53,EPI MINSAL - Ministry of Science,chi,sh,7,2022,50-59,NA,NA,NA,2.26,NA,NA,NA,NA,NA,NA,449,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
54,EPI MINSAL - Ministry of Science,chi,sh,7,2022,60-69,NA,NA,NA,3.46,NA,NA,NA,NA,NA,NA,686,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
55,EPI MINSAL - Ministry of Science,chi,sh,7,2022,70-79,NA,NA,NA,4.12,NA,NA,NA,NA,NA,NA,816,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
56,EPI MINSAL - Ministry of Science,chi,sh,7,2022,80+,NA,NA,NA,4.63,NA,NA,NA,NA,NA,NA,918,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
57,EPI MINSAL - Ministry of Science,chi,sh,8,2022,0-5,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
58,EPI MINSAL - Ministry of Science,chi,sh,8,2022,May-17,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
59,EPI MINSAL - Ministry of Science,chi,sh,8,2022,18-49,NA,NA,NA,5.11,NA,NA,NA,NA,NA,NA,1013,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
60,EPI MINSAL - Ministry of Science,chi,sh,8,2022,50-59,NA,NA,NA,2.19,NA,NA,NA,NA,NA,NA,434,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
61,EPI MINSAL - Ministry of Science,chi,sh,8,2022,60-69,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,654,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
62,EPI MINSAL - Ministry of Science,chi,sh,8,2022,70-79,NA,NA,NA,3.86,NA,NA,NA,NA,NA,NA,765,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
63,EPI MINSAL - Ministry of Science,chi,sh,8,2022,80+,NA,NA,NA,4.22,NA,NA,NA,NA,NA,NA,837,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
64,EPI MINSAL - Ministry of Science,chi,sh,9,2022,0-5,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
65,EPI MINSAL - Ministry of Science,chi,sh,9,2022,May-17,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
66,EPI MINSAL - Ministry of Science,chi,sh,9,2022,18-49,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,873,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
67,EPI MINSAL - Ministry of Science,chi,sh,9,2022,50-59,NA,NA,NA,1.64,NA,NA,NA,NA,NA,NA,326,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
68,EPI MINSAL - Ministry of Science,chi,sh,9,2022,60-69,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,546,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
69,EPI MINSAL - Ministry of Science,chi,sh,9,2022,70-79,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,625,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
70,EPI MINSAL - Ministry of Science,chi,sh,9,2022,80+,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,641,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
71,EPI MINSAL - Ministry of Science,chi,sh,10,2022,0-5,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
72,EPI MINSAL - Ministry of Science,chi,sh,10,2022,May-17,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
73,EPI MINSAL - Ministry of Science,chi,sh,10,2022,18-49,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,624,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
74,EPI MINSAL - Ministry of Science,chi,sh,10,2022,50-59,NA,NA,NA,1.27,NA,NA,NA,NA,NA,NA,251,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
75,EPI MINSAL - Ministry of Science,chi,sh,10,2022,60-69,NA,NA,NA,1.97,NA,NA,NA,NA,NA,NA,391,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
76,EPI MINSAL - Ministry of Science,chi,sh,10,2022,70-79,NA,NA,NA,2.29,NA,NA,NA,NA,NA,NA,455,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
77,EPI MINSAL - Ministry of Science,chi,sh,10,2022,80+,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,536,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
78,EPI MINSAL - Ministry of Science,chi,sh,11,2022,0-5,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
79,EPI MINSAL - Ministry of Science,chi,sh,11,2022,May-17,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
80,EPI MINSAL - Ministry of Science,chi,sh,11,2022,18-49,NA,NA,NA,2.29,NA,NA,NA,NA,NA,NA,454,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
81,EPI MINSAL - Ministry of Science,chi,sh,11,2022,50-59,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
82,EPI MINSAL - Ministry of Science,chi,sh,11,2022,60-69,NA,NA,NA,1.59,NA,NA,NA,NA,NA,NA,316,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
83,EPI MINSAL - Ministry of Science,chi,sh,11,2022,70-79,NA,NA,NA,1.53,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
84,EPI MINSAL - Ministry of Science,chi,sh,11,2022,80+,NA,NA,NA,1.86,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
85,EPI MINSAL - Ministry of Science,chi,sh,12,2022,0-5,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
86,EPI MINSAL - Ministry of Science,chi,sh,12,2022,May-17,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
87,EPI MINSAL - Ministry of Science,chi,sh,12,2022,18-49,NA,NA,NA,1.65,NA,NA,NA,NA,NA,NA,328,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
88,EPI MINSAL - Ministry of Science,chi,sh,12,2022,50-59,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
89,EPI MINSAL - Ministry of Science,chi,sh,12,2022,60-69,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
90,EPI MINSAL - Ministry of Science,chi,sh,12,2022,70-79,NA,NA,NA,1.21,NA,NA,NA,NA,NA,NA,240,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
91,EPI MINSAL - Ministry of Science,chi,sh,12,2022,80+,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
92,EPI MINSAL - Ministry of Science,chi,sh,13,2022,0-5,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
93,EPI MINSAL - Ministry of Science,chi,sh,13,2022,May-17,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
94,EPI MINSAL - Ministry of Science,chi,sh,13,2022,18-49,NA,NA,NA,1.26,NA,NA,NA,NA,NA,NA,249,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
95,EPI MINSAL - Ministry of Science,chi,sh,13,2022,50-59,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
96,EPI MINSAL - Ministry of Science,chi,sh,13,2022,60-69,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
97,EPI MINSAL - Ministry of Science,chi,sh,13,2022,70-79,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,174,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
98,EPI MINSAL - Ministry of Science,chi,sh,13,2022,80+,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,188,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
99,EPI MINSAL - Ministry of Science,chi,sh,14,2022,0-5,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
100,EPI MINSAL - Ministry of Science,chi,sh,14,2022,May-17,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
101,EPI MINSAL - Ministry of Science,chi,sh,14,2022,18-49,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
102,EPI MINSAL - Ministry of Science,chi,sh,14,2022,50-59,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
103,EPI MINSAL - Ministry of Science,chi,sh,14,2022,60-69,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
104,EPI MINSAL - Ministry of Science,chi,sh,14,2022,70-79,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
105,EPI MINSAL - Ministry of Science,chi,sh,14,2022,80+,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
106,EPI MINSAL - Ministry of Science,chi,sh,15,2022,0-5,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
107,EPI MINSAL - Ministry of Science,chi,sh,15,2022,May-17,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
108,EPI MINSAL - Ministry of Science,chi,sh,15,2022,18-49,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,202,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
109,EPI MINSAL - Ministry of Science,chi,sh,15,2022,50-59,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
110,EPI MINSAL - Ministry of Science,chi,sh,15,2022,60-69,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
111,EPI MINSAL - Ministry of Science,chi,sh,15,2022,70-79,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
112,EPI MINSAL - Ministry of Science,chi,sh,15,2022,80+,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
113,EPI MINSAL - Ministry of Science,chi,sh,16,2022,0-5,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
114,EPI MINSAL - Ministry of Science,chi,sh,16,2022,May-17,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
115,EPI MINSAL - Ministry of Science,chi,sh,16,2022,18-49,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,167,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
116,EPI MINSAL - Ministry of Science,chi,sh,16,2022,50-59,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
117,EPI MINSAL - Ministry of Science,chi,sh,16,2022,60-69,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
118,EPI MINSAL - Ministry of Science,chi,sh,16,2022,70-79,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
119,EPI MINSAL - Ministry of Science,chi,sh,16,2022,80+,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
120,EPI MINSAL - Ministry of Science,chi,sh,17,2022,0-5,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
121,EPI MINSAL - Ministry of Science,chi,sh,17,2022,May-17,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
122,EPI MINSAL - Ministry of Science,chi,sh,17,2022,18-49,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
123,EPI MINSAL - Ministry of Science,chi,sh,17,2022,50-59,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
124,EPI MINSAL - Ministry of Science,chi,sh,17,2022,60-69,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
125,EPI MINSAL - Ministry of Science,chi,sh,17,2022,70-79,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
126,EPI MINSAL - Ministry of Science,chi,sh,17,2022,80+,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
127,EPI MINSAL - Ministry of Science,chi,sh,18,2022,0-5,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
128,EPI MINSAL - Ministry of Science,chi,sh,18,2022,May-17,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
129,EPI MINSAL - Ministry of Science,chi,sh,18,2022,18-49,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
130,EPI MINSAL - Ministry of Science,chi,sh,18,2022,50-59,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
131,EPI MINSAL - Ministry of Science,chi,sh,18,2022,60-69,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
132,EPI MINSAL - Ministry of Science,chi,sh,18,2022,70-79,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
133,EPI MINSAL - Ministry of Science,chi,sh,18,2022,80+,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
134,EPI MINSAL - Ministry of Science,chi,sh,19,2022,0-5,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
135,EPI MINSAL - Ministry of Science,chi,sh,19,2022,May-17,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
136,EPI MINSAL - Ministry of Science,chi,sh,19,2022,18-49,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
137,EPI MINSAL - Ministry of Science,chi,sh,19,2022,50-59,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
138,EPI MINSAL - Ministry of Science,chi,sh,19,2022,60-69,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
139,EPI MINSAL - Ministry of Science,chi,sh,19,2022,70-79,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
140,EPI MINSAL - Ministry of Science,chi,sh,19,2022,80+,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
141,EPI MINSAL - Ministry of Science,chi,sh,20,2022,0-5,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
142,EPI MINSAL - Ministry of Science,chi,sh,20,2022,May-17,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
143,EPI MINSAL - Ministry of Science,chi,sh,20,2022,18-49,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
144,EPI MINSAL - Ministry of Science,chi,sh,20,2022,50-59,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
145,EPI MINSAL - Ministry of Science,chi,sh,20,2022,60-69,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
146,EPI MINSAL - Ministry of Science,chi,sh,20,2022,70-79,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
147,EPI MINSAL - Ministry of Science,chi,sh,20,2022,80+,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,19828563,NA,NA,NA,NA,NA,NA
