Grupo de edad,Sexo,fecha,numero
5  17 años,M,2022-07-11,2030.0
18  49 años,M,2022-07-11,32618.0
50  59 años,M,2022-07-11,21929.0
60  69 años,M,2022-07-11,22762.0
70  79 años,M,2022-07-11,18323.0
80 y más años,M,2022-07-11,12591.0
00  5 años,F,2022-07-11,1759.0
5  17 años,F,2022-07-11,2204.0
18  49 años,F,2022-07-11,31823.0
50  59 años,F,2022-07-11,14570.0
60  69 años,F,2022-07-11,16145.0
70  79 años,F,2022-07-11,14523.0
80 y más años,F,2022-07-11,13883.0
00  15 años,M,2022-07-15,
15  29 años,M,2022-07-15,
30  44 años,M,2022-07-15,
45  59 años,M,2022-07-15,
60  79 años,M,2022-07-15,
80 y más años,M,2022-07-15,
00  15 años,F,2022-07-15,
15  29 años,F,2022-07-15,
30  44 años,F,2022-07-15,
45  59 años,F,2022-07-15,
60  79 años,F,2022-07-15,
80 y más años,F,2022-07-15,
00  5 años,M,2022-07-15,2238.0
5  17 años,M,2022-07-15,2046.0
18  49 años,M,2022-07-15,32692.0
50  59 años,M,2022-07-15,21982.0
60  69 años,M,2022-07-15,22839.0
70  79 años,M,2022-07-15,18421.0
80 y más años,M,2022-07-15,12680.0
00  5 años,F,2022-07-15,1777.0
5  17 años,F,2022-07-15,2218.0
18  49 años,F,2022-07-15,31950.0
50  59 años,F,2022-07-15,14615.0
60  69 años,F,2022-07-15,16206.0
70  79 años,F,2022-07-15,14587.0
80 y más años,F,2022-07-15,13975.0
00  15 años,M,2022-07-18,
15  29 años,M,2022-07-18,
30  44 años,M,2022-07-18,
45  59 años,M,2022-07-18,
60  79 años,M,2022-07-18,
80 y más años,M,2022-07-18,
00  15 años,F,2022-07-18,
15  29 años,F,2022-07-18,
30  44 años,F,2022-07-18,
45  59 años,F,2022-07-18,
60  79 años,F,2022-07-18,
80 y más años,F,2022-07-18,
00  5 años,M,2022-07-18,2265.0
5  17 años,M,2022-07-18,2057.0
18  49 años,M,2022-07-18,32742.0
50  59 años,M,2022-07-18,22017.0
60  69 años,M,2022-07-18,22882.0
70  79 años,M,2022-07-18,18501.0
80 y más años,M,2022-07-18,12751.0
00  5 años,F,2022-07-18,1788.0
5  17 años,F,2022-07-18,2226.0
18  49 años,F,2022-07-18,32062.0
50  59 años,F,2022-07-18,14642.0
60  69 años,F,2022-07-18,16248.0
70  79 años,F,2022-07-18,14642.0
80 y más años,F,2022-07-18,14045.0
00  15 años,M,2022-07-22,
15  29 años,M,2022-07-22,
30  44 años,M,2022-07-22,
45  59 años,M,2022-07-22,
60  79 años,M,2022-07-22,
80 y más años,M,2022-07-22,
00  15 años,F,2022-07-22,
15  29 años,F,2022-07-22,
30  44 años,F,2022-07-22,
45  59 años,F,2022-07-22,
60  79 años,F,2022-07-22,
80 y más años,F,2022-07-22,
00  5 años,M,2022-07-22,2283.0
5  17 años,M,2022-07-22,2068.0
18  49 años,M,2022-07-22,32826.0
50  59 años,M,2022-07-22,22061.0
60  69 años,M,2022-07-22,22965.0
70  79 años,M,2022-07-22,18580.0
80 y más años,M,2022-07-22,12827.0
00  5 años,F,2022-07-22,1800.0
5  17 años,F,2022-07-22,2245.0
18  49 años,F,2022-07-22,32201.0
50  59 años,F,2022-07-22,14685.0
60  69 años,F,2022-07-22,16306.0
70  79 años,F,2022-07-22,14701.0
80 y más años,F,2022-07-22,14138.0
00  15 años,M,2022-07-25,
15  29 años,M,2022-07-25,
30  44 años,M,2022-07-25,
45  59 años,M,2022-07-25,
60  79 años,M,2022-07-25,
80 y más años,M,2022-07-25,
00  15 años,F,2022-07-25,
15  29 años,F,2022-07-25,
30  44 años,F,2022-07-25,
45  59 años,F,2022-07-25,
60  79 años,F,2022-07-25,
80 y más años,F,2022-07-25,
00  5 años,M,2022-07-25,2304.0
5  17 años,M,2022-07-25,2072.0
18  49 años,M,2022-07-25,32868.0
50  59 años,M,2022-07-25,22094.0
60  69 años,M,2022-07-25,23014.0
70  79 años,M,2022-07-25,18637.0
80 y más años,M,2022-07-25,12886.0
00  5 años,F,2022-07-25,1814.0
5  17 años,F,2022-07-25,2256.0
18  49 años,F,2022-07-25,32302.0
50  59 años,F,2022-07-25,14712.0
60  69 años,F,2022-07-25,16332.0
70  79 años,F,2022-07-25,14747.0
80 y más años,F,2022-07-25,14184.0
00  15 años,M,2022-07-29,
15  29 años,M,2022-07-29,
30  44 años,M,2022-07-29,
45  59 años,M,2022-07-29,
60  79 años,M,2022-07-29,
80 y más años,M,2022-07-29,
00  15 años,F,2022-07-29,
15  29 años,F,2022-07-29,
30  44 años,F,2022-07-29,
45  59 años,F,2022-07-29,
60  79 años,F,2022-07-29,
80 y más años,F,2022-07-29,
00  5 años,M,2022-07-29,2335.0
5  17 años,M,2022-07-29,2087.0
18  49 años,M,2022-07-29,32954.0
50  59 años,M,2022-07-29,22142.0
60  69 años,M,2022-07-29,23073.0
70  79 años,M,2022-07-29,18708.0
80 y más años,M,2022-07-29,12952.0
00  5 años,F,2022-07-29,1829.0
5  17 años,F,2022-07-29,2272.0
18  49 años,F,2022-07-29,32443.0
50  59 años,F,2022-07-29,14748.0
60  69 años,F,2022-07-29,16399.0
70  79 años,F,2022-07-29,14809.0
80 y más años,F,2022-07-29,14256.0
00  15 años,M,2022-08-01,
15  29 años,M,2022-08-01,
30  44 años,M,2022-08-01,
45  59 años,M,2022-08-01,
60  79 años,M,2022-08-01,
80 y más años,M,2022-08-01,
00  15 años,F,2022-08-01,
15  29 años,F,2022-08-01,
30  44 años,F,2022-08-01,
45  59 años,F,2022-08-01,
60  79 años,F,2022-08-01,
80 y más años,F,2022-08-01,
00  5 años,M,2022-08-01,2356.0
5  17 años,M,2022-08-01,2094.0
18  49 años,M,2022-08-01,32998.0
50  59 años,M,2022-08-01,22172.0
60  69 años,M,2022-08-01,23120.0
70  79 años,M,2022-08-01,18754.0
80 y más años,M,2022-08-01,13001.0
00  5 años,F,2022-08-01,1842.0
5  17 años,F,2022-08-01,2287.0
18  49 años,F,2022-08-01,32505.0
50  59 años,F,2022-08-01,14773.0
60  69 años,F,2022-08-01,16426.0
70  79 años,F,2022-08-01,14851.0
80 y más años,F,2022-08-01,14300.0
00  15 años,M,2022-08-05,
15  29 años,M,2022-08-05,
30  44 años,M,2022-08-05,
45  59 años,M,2022-08-05,
60  79 años,M,2022-08-05,
80 y más años,M,2022-08-05,
00  15 años,F,2022-08-05,
15  29 años,F,2022-08-05,
30  44 años,F,2022-08-05,
45  59 años,F,2022-08-05,
60  79 años,F,2022-08-05,
80 y más años,F,2022-08-05,
00  5 años,M,2022-08-05,2376.0
5  17 años,M,2022-08-05,2109.0
18  49 años,M,2022-08-05,33070.0
50  59 años,M,2022-08-05,22213.0
60  69 años,M,2022-08-05,23199.0
70  79 años,M,2022-08-05,18835.0
80 y más años,M,2022-08-05,13065.0
00  5 años,F,2022-08-05,1868.0
5  17 años,F,2022-08-05,2305.0
18  49 años,F,2022-08-05,32620.0
50  59 años,F,2022-08-05,14815.0
60  69 años,F,2022-08-05,16480.0
70  79 años,F,2022-08-05,14908.0
80 y más años,F,2022-08-05,14366.0
00  15 años,M,2022-08-08,
15  29 años,M,2022-08-08,
30  44 años,M,2022-08-08,
45  59 años,M,2022-08-08,
60  79 años,M,2022-08-08,
80 y más años,M,2022-08-08,
00  15 años,F,2022-08-08,
15  29 años,F,2022-08-08,
30  44 años,F,2022-08-08,
45  59 años,F,2022-08-08,
60  79 años,F,2022-08-08,
80 y más años,F,2022-08-08,
00  5 años,M,2022-08-08,2393.0
5  17 años,M,2022-08-08,2123.0
18  49 años,M,2022-08-08,33106.0
50  59 años,M,2022-08-08,22241.0
60  69 años,M,2022-08-08,23228.0
70  79 años,M,2022-08-08,18879.0
80 y más años,M,2022-08-08,13114.0
00  5 años,F,2022-08-08,1888.0
5  17 años,F,2022-08-08,2317.0
18  49 años,F,2022-08-08,32718.0
50  59 años,F,2022-08-08,14838.0
60  69 años,F,2022-08-08,16512.0
70  79 años,F,2022-08-08,14944.0
80 y más años,F,2022-08-08,14417.0
00  15 años,M,2022-08-12,
15  29 años,M,2022-08-12,
30  44 años,M,2022-08-12,
45  59 años,M,2022-08-12,
60  79 años,M,2022-08-12,
80 y más años,M,2022-08-12,
00  15 años,F,2022-08-12,
15  29 años,F,2022-08-12,
30  44 años,F,2022-08-12,
45  59 años,F,2022-08-12,
60  79 años,F,2022-08-12,
80 y más años,F,2022-08-12,
00  5 años,M,2022-08-12,2432.0
5  17 años,M,2022-08-12,2140.0
18  49 años,M,2022-08-12,33179.0
50  59 años,M,2022-08-12,22300.0
60  69 años,M,2022-08-12,23274.0
70  79 años,M,2022-08-12,18966.0
80 y más años,M,2022-08-12,13178.0
00  5 años,F,2022-08-12,1907.0
5  17 años,F,2022-08-12,2335.0
18  49 años,F,2022-08-12,32866.0
50  59 años,F,2022-08-12,14873.0
60  69 años,F,2022-08-12,16563.0
70  79 años,F,2022-08-12,15000.0
80 y más años,F,2022-08-12,14488.0
00  15 años,M,2022-08-15,
15  29 años,M,2022-08-15,
30  44 años,M,2022-08-15,
45  59 años,M,2022-08-15,
60  79 años,M,2022-08-15,
80 y más años,M,2022-08-15,
00  15 años,F,2022-08-15,
15  29 años,F,2022-08-15,
30  44 años,F,2022-08-15,
45  59 años,F,2022-08-15,
60  79 años,F,2022-08-15,
80 y más años,F,2022-08-15,
00  5 años,M,2022-08-15,2450.0
5  17 años,M,2022-08-15,2151.0
18  49 años,M,2022-08-15,33226.0
50  59 años,M,2022-08-15,22328.0
60  69 años,M,2022-08-15,23327.0
70  79 años,M,2022-08-15,19012.0
80 y más años,M,2022-08-15,13214.0
00  5 años,F,2022-08-15,1918.0
5  17 años,F,2022-08-15,2350.0
18  49 años,F,2022-08-15,32949.0
50  59 años,F,2022-08-15,14889.0
60  69 años,F,2022-08-15,16590.0
70  79 años,F,2022-08-15,15026.0
80 y más años,F,2022-08-15,14545.0
00  15 años,M,2022-08-19,
15  29 años,M,2022-08-19,
30  44 años,M,2022-08-19,
45  59 años,M,2022-08-19,
60  79 años,M,2022-08-19,
80 y más años,M,2022-08-19,
00  15 años,F,2022-08-19,
15  29 años,F,2022-08-19,
30  44 años,F,2022-08-19,
45  59 años,F,2022-08-19,
60  79 años,F,2022-08-19,
80 y más años,F,2022-08-19,
00  5 años,M,2022-08-19,2472.0
5  17 años,M,2022-08-19,2160.0
18  49 años,M,2022-08-19,33295.0
50  59 años,M,2022-08-19,22364.0
60  69 años,M,2022-08-19,23385.0
70  79 años,M,2022-08-19,19089.0
80 y más años,M,2022-08-19,13285.0
00  5 años,F,2022-08-19,1938.0
5  17 años,F,2022-08-19,2368.0
18  49 años,F,2022-08-19,33083.0
50  59 años,F,2022-08-19,14914.0
60  69 años,F,2022-08-19,16644.0
70  79 años,F,2022-08-19,15078.0
80 y más años,F,2022-08-19,14615.0
00  15 años,M,2022-08-22,
15  29 años,M,2022-08-22,
30  44 años,M,2022-08-22,
45  59 años,M,2022-08-22,
60  79 años,M,2022-08-22,
80 y más años,M,2022-08-22,
00  15 años,F,2022-08-22,
15  29 años,F,2022-08-22,
30  44 años,F,2022-08-22,
45  59 años,F,2022-08-22,
60  79 años,F,2022-08-22,
80 y más años,F,2022-08-22,
00  5 años,M,2022-08-22,2489.0
5  17 años,M,2022-08-22,2175.0
18  49 años,M,2022-08-22,33333.0
50  59 años,M,2022-08-22,22380.0
60  69 años,M,2022-08-22,23414.0
70  79 años,M,2022-08-22,19113.0
80 y más años,M,2022-08-22,13330.0
00  5 años,F,2022-08-22,1943.0
5  17 años,F,2022-08-22,2380.0
18  49 años,F,2022-08-22,33140.0
50  59 años,F,2022-08-22,14929.0
60  69 años,F,2022-08-22,16672.0
70  79 años,F,2022-08-22,15104.0
80 y más años,F,2022-08-22,14646.0
00  15 años,M,2022-08-26,
15  29 años,M,2022-08-26,
30  44 años,M,2022-08-26,
45  59 años,M,2022-08-26,
60  79 años,M,2022-08-26,
80 y más años,M,2022-08-26,
00  15 años,F,2022-08-26,
15  29 años,F,2022-08-26,
30  44 años,F,2022-08-26,
45  59 años,F,2022-08-26,
60  79 años,F,2022-08-26,
80 y más años,F,2022-08-26,
00  5 años,M,2022-08-26,2514.0
5  17 años,M,2022-08-26,2188.0
18  49 años,M,2022-08-26,33405.0
50  59 años,M,2022-08-26,22444.0
60  69 años,M,2022-08-26,23487.0
70  79 años,M,2022-08-26,19193.0
80 y más años,M,2022-08-26,13415.0
00  5 años,F,2022-08-26,1963.0
5  17 años,F,2022-08-26,2401.0
18  49 años,F,2022-08-26,33286.0
50  59 años,F,2022-08-26,14968.0
60  69 años,F,2022-08-26,16733.0
70  79 años,F,2022-08-26,15173.0
80 y más años,F,2022-08-26,14740.0
00  15 años,M,2022-08-29,
15  29 años,M,2022-08-29,
30  44 años,M,2022-08-29,
45  59 años,M,2022-08-29,
60  79 años,M,2022-08-29,
80 y más años,M,2022-08-29,
00  15 años,F,2022-08-29,
15  29 años,F,2022-08-29,
30  44 años,F,2022-08-29,
45  59 años,F,2022-08-29,
60  79 años,F,2022-08-29,
80 y más años,F,2022-08-29,
00  5 años,M,2022-08-29,2532.0
5  17 años,M,2022-08-29,2196.0
18  49 años,M,2022-08-29,33446.0
50  59 años,M,2022-08-29,22479.0
60  69 años,M,2022-08-29,23533.0
70  79 años,M,2022-08-29,19243.0
80 y más años,M,2022-08-29,13454.0
00  5 años,F,2022-08-29,1970.0
5  17 años,F,2022-08-29,2414.0
18  49 años,F,2022-08-29,33360.0
50  59 años,F,2022-08-29,15004.0
60  69 años,F,2022-08-29,16760.0
70  79 años,F,2022-08-29,15223.0
80 y más años,F,2022-08-29,14790.0
00  15 años,M,2022-09-02,
15  29 años,M,2022-09-02,
30  44 años,M,2022-09-02,
45  59 años,M,2022-09-02,
60  79 años,M,2022-09-02,
80 y más años,M,2022-09-02,
00  15 años,F,2022-09-02,
15  29 años,F,2022-09-02,
30  44 años,F,2022-09-02,
45  59 años,F,2022-09-02,
60  79 años,F,2022-09-02,
80 y más años,F,2022-09-02,
00  5 años,M,2022-09-02,2551.0
5  17 años,M,2022-09-02,2208.0
18  49 años,M,2022-09-02,33512.0
50  59 años,M,2022-09-02,22518.0
60  69 años,M,2022-09-02,23586.0
70  79 años,M,2022-09-02,19312.0
80 y más años,M,2022-09-02,13524.0
00  5 años,F,2022-09-02,1990.0
5  17 años,F,2022-09-02,2425.0
18  49 años,F,2022-09-02,33471.0
50  59 años,F,2022-09-02,15031.0
60  69 años,F,2022-09-02,16792.0
70  79 años,F,2022-09-02,15278.0
80 y más años,F,2022-09-02,14864.0
00  15 años,M,2022-09-05,
15  29 años,M,2022-09-05,
30  44 años,M,2022-09-05,
45  59 años,M,2022-09-05,
60  79 años,M,2022-09-05,
80 y más años,M,2022-09-05,
00  15 años,F,2022-09-05,
15  29 años,F,2022-09-05,
30  44 años,F,2022-09-05,
45  59 años,F,2022-09-05,
60  79 años,F,2022-09-05,
80 y más años,F,2022-09-05,
00  5 años,M,2022-09-05,2559.0
5  17 años,M,2022-09-05,2216.0
18  49 años,M,2022-09-05,33539.0
50  59 años,M,2022-09-05,22540.0
60  69 años,M,2022-09-05,23614.0
70  79 años,M,2022-09-05,19353.0
80 y más años,M,2022-09-05,13575.0
00  5 años,F,2022-09-05,1995.0
5  17 años,F,2022-09-05,2434.0
18  49 años,F,2022-09-05,33541.0
50  59 años,F,2022-09-05,15044.0
60  69 años,F,2022-09-05,16814.0
70  79 años,F,2022-09-05,15323.0
80 y más años,F,2022-09-05,14913.0
00  15 años,M,2022-09-09,
15  29 años,M,2022-09-09,
30  44 años,M,2022-09-09,
45  59 años,M,2022-09-09,
60  79 años,M,2022-09-09,
80 y más años,M,2022-09-09,
00  15 años,F,2022-09-09,
15  29 años,F,2022-09-09,
30  44 años,F,2022-09-09,
45  59 años,F,2022-09-09,
60  79 años,F,2022-09-09,
80 y más años,F,2022-09-09,
00  5 años,M,2022-09-09,2584.0
5  17 años,M,2022-09-09,2225.0
18  49 años,M,2022-09-09,33596.0
50  59 años,M,2022-09-09,22571.0
60  69 años,M,2022-09-09,23669.0
70  79 años,M,2022-09-09,19407.0
80 y más años,M,2022-09-09,13638.0
00  5 años,F,2022-09-09,2005.0
5  17 años,F,2022-09-09,2438.0
18  49 años,F,2022-09-09,33632.0
50  59 años,F,2022-09-09,15068.0
60  69 años,F,2022-09-09,16858.0
70  79 años,F,2022-09-09,15370.0
80 y más años,F,2022-09-09,14974.0
00  15 años,M,2022-09-12,
15  29 años,M,2022-09-12,
30  44 años,M,2022-09-12,
45  59 años,M,2022-09-12,
60  79 años,M,2022-09-12,
80 y más años,M,2022-09-12,
00  15 años,F,2022-09-12,
15  29 años,F,2022-09-12,
30  44 años,F,2022-09-12,
45  59 años,F,2022-09-12,
60  79 años,F,2022-09-12,
80 y más años,F,2022-09-12,
00  5 años,M,2022-09-12,2594.0
5  17 años,M,2022-09-12,2230.0
18  49 años,M,2022-09-12,33625.0
50  59 años,M,2022-09-12,22595.0
60  69 años,M,2022-09-12,23693.0
70  79 años,M,2022-09-12,19438.0
80 y más años,M,2022-09-12,13671.0
00  5 años,F,2022-09-12,2012.0
5  17 años,F,2022-09-12,2445.0
18  49 años,F,2022-09-12,33690.0
50  59 años,F,2022-09-12,15086.0
60  69 años,F,2022-09-12,16873.0
70  79 años,F,2022-09-12,15392.0
80 y más años,F,2022-09-12,15025.0
00  15 años,M,2022-09-19,
15  29 años,M,2022-09-19,
30  44 años,M,2022-09-19,
45  59 años,M,2022-09-19,
60  79 años,M,2022-09-19,
80 y más años,M,2022-09-19,
00  15 años,F,2022-09-19,
15  29 años,F,2022-09-19,
30  44 años,F,2022-09-19,
45  59 años,F,2022-09-19,
60  79 años,F,2022-09-19,
80 y más años,F,2022-09-19,
00  5 años,M,2022-09-19,2609.0
5  17 años,M,2022-09-19,2244.0
18  49 años,M,2022-09-19,33708.0
50  59 años,M,2022-09-19,22643.0
60  69 años,M,2022-09-19,23749.0
70  79 años,M,2022-09-19,19522.0
80 y más años,M,2022-09-19,13747.0
00  5 años,F,2022-09-19,2021.0
5  17 años,F,2022-09-19,2463.0
18  49 años,F,2022-09-19,33802.0
50  59 años,F,2022-09-19,15114.0
60  69 años,F,2022-09-19,16940.0
70  79 años,F,2022-09-19,15454.0
80 y más años,F,2022-09-19,15125.0
00  15 años,M,2022-09-23,
15  29 años,M,2022-09-23,
30  44 años,M,2022-09-23,
45  59 años,M,2022-09-23,
60  79 años,M,2022-09-23,
80 y más años,M,2022-09-23,
00  15 años,F,2022-09-23,
15  29 años,F,2022-09-23,
30  44 años,F,2022-09-23,
45  59 años,F,2022-09-23,
60  79 años,F,2022-09-23,
80 y más años,F,2022-09-23,
00  5 años,M,2022-09-23,2619.0
5  17 años,M,2022-09-23,2250.0
18  49 años,M,2022-09-23,33738.0
50  59 años,M,2022-09-23,22673.0
60  69 años,M,2022-09-23,23802.0
70  79 años,M,2022-09-23,19583.0
80 y más años,M,2022-09-23,13808.0
00  5 años,F,2022-09-23,2031.0
5  17 años,F,2022-09-23,2476.0
18  49 años,F,2022-09-23,33879.0
50  59 años,F,2022-09-23,15137.0
60  69 años,F,2022-09-23,16964.0
70  79 años,F,2022-09-23,15494.0
80 y más años,F,2022-09-23,15182.0
00  15 años,M,2022-09-26,
15  29 años,M,2022-09-26,
30  44 años,M,2022-09-26,
45  59 años,M,2022-09-26,
60  79 años,M,2022-09-26,
80 y más años,M,2022-09-26,
00  15 años,F,2022-09-26,
15  29 años,F,2022-09-26,
30  44 años,F,2022-09-26,
45  59 años,F,2022-09-26,
60  79 años,F,2022-09-26,
80 y más años,F,2022-09-26,
00  5 años,M,2022-09-26,2630.0
5  17 años,M,2022-09-26,2258.0
18  49 años,M,2022-09-26,33775.0
50  59 años,M,2022-09-26,22702.0
60  69 años,M,2022-09-26,23838.0
70  79 años,M,2022-09-26,19617.0
80 y más años,M,2022-09-26,13842.0
00  5 años,F,2022-09-26,2033.0
5  17 años,F,2022-09-26,2482.0
18  49 años,F,2022-09-26,33928.0
50  59 años,F,2022-09-26,15158.0
60  69 años,F,2022-09-26,16994.0
70  79 años,F,2022-09-26,15526.0
80 y más años,F,2022-09-26,15221.0
00  15 años,M,2022-10-03,
15  29 años,M,2022-10-03,
30  44 años,M,2022-10-03,
45  59 años,M,2022-10-03,
60  79 años,M,2022-10-03,
80 y más años,M,2022-10-03,
00  15 años,F,2022-10-03,
15  29 años,F,2022-10-03,
30  44 años,F,2022-10-03,
45  59 años,F,2022-10-03,
60  79 años,F,2022-10-03,
80 y más años,F,2022-10-03,
00  5 años,M,2022-10-03,2649.0
5  17 años,M,2022-10-03,2271.0
18  49 años,M,2022-10-03,33847.0
50  59 años,M,2022-10-03,22755.0
60  69 años,M,2022-10-03,23917.0
70  79 años,M,2022-10-03,19701.0
80 y más años,M,2022-10-03,13918.0
00  5 años,F,2022-10-03,2053.0
5  17 años,F,2022-10-03,2493.0
18  49 años,F,2022-10-03,34037.0
50  59 años,F,2022-10-03,15197.0
60  69 años,F,2022-10-03,17045.0
70  79 años,F,2022-10-03,15599.0
80 y más años,F,2022-10-03,15310.0
00  15 años,M,2022-10-10,
15  29 años,M,2022-10-10,
30  44 años,M,2022-10-10,
45  59 años,M,2022-10-10,
60  79 años,M,2022-10-10,
80 y más años,M,2022-10-10,
00  15 años,F,2022-10-10,
15  29 años,F,2022-10-10,
30  44 años,F,2022-10-10,
45  59 años,F,2022-10-10,
60  79 años,F,2022-10-10,
80 y más años,F,2022-10-10,
00  5 años,M,2022-10-10,2673.0
5  17 años,M,2022-10-10,2281.0
18  49 años,M,2022-10-10,33897.0
50  59 años,M,2022-10-10,22800.0
60  69 años,M,2022-10-10,23994.0
70  79 años,M,2022-10-10,19775.0
80 y más años,M,2022-10-10,13997.0
00  5 años,F,2022-10-10,2071.0
5  17 años,F,2022-10-10,2511.0
18  49 años,F,2022-10-10,34131.0
50  59 años,F,2022-10-10,15237.0
60  69 años,F,2022-10-10,17077.0
70  79 años,F,2022-10-10,15661.0
80 y más años,F,2022-10-10,15382.0
00  15 años,M,2022-10-14,
15  29 años,M,2022-10-14,
30  44 años,M,2022-10-14,
45  59 años,M,2022-10-14,
60  79 años,M,2022-10-14,
80 y más años,M,2022-10-14,
00  15 años,F,2022-10-14,
15  29 años,F,2022-10-14,
30  44 años,F,2022-10-14,
45  59 años,F,2022-10-14,
60  79 años,F,2022-10-14,
80 y más años,F,2022-10-14,
00  5 años,M,2022-10-14,2684.0
5  17 años,M,2022-10-14,2286.0
18  49 años,M,2022-10-14,33927.0
50  59 años,M,2022-10-14,22825.0
60  69 años,M,2022-10-14,24032.0
70  79 años,M,2022-10-14,19811.0
80 y más años,M,2022-10-14,14028.0
00  5 años,F,2022-10-14,2080.0
5  17 años,F,2022-10-14,2515.0
18  49 años,F,2022-10-14,34183.0
50  59 años,F,2022-10-14,15259.0
60  69 años,F,2022-10-14,17103.0
70  79 años,F,2022-10-14,15693.0
80 y más años,F,2022-10-14,15437.0
00  15 años,M,2022-10-17,
15  29 años,M,2022-10-17,
30  44 años,M,2022-10-17,
45  59 años,M,2022-10-17,
60  79 años,M,2022-10-17,
80 y más años,M,2022-10-17,
00  15 años,F,2022-10-17,
15  29 años,F,2022-10-17,
30  44 años,F,2022-10-17,
45  59 años,F,2022-10-17,
60  79 años,F,2022-10-17,
80 y más años,F,2022-10-17,
00  5 años,M,2022-10-17,2697.0
5  17 años,M,2022-10-17,2291.0
18  49 años,M,2022-10-17,33950.0
50  59 años,M,2022-10-17,22842.0
60  69 años,M,2022-10-17,24061.0
70  79 años,M,2022-10-17,19840.0
80 y más años,M,2022-10-17,14060.0
00  5 años,F,2022-10-17,2089.0
5  17 años,F,2022-10-17,2523.0
18  49 años,F,2022-10-17,34233.0
50  59 años,F,2022-10-17,15274.0
60  69 años,F,2022-10-17,17135.0
70  79 años,F,2022-10-17,15724.0
80 y más años,F,2022-10-17,15465.0
00  15 años,M,2022-10-21,
15  29 años,M,2022-10-21,
30  44 años,M,2022-10-21,
45  59 años,M,2022-10-21,
60  79 años,M,2022-10-21,
80 y más años,M,2022-10-21,
00  15 años,F,2022-10-21,
15  29 años,F,2022-10-21,
30  44 años,F,2022-10-21,
45  59 años,F,2022-10-21,
60  79 años,F,2022-10-21,
80 y más años,F,2022-10-21,
00  5 años,M,2022-10-21,2706.0
5  17 años,M,2022-10-21,2298.0
18  49 años,M,2022-10-21,33996.0
50  59 años,M,2022-10-21,22884.0
60  69 años,M,2022-10-21,24110.0
70  79 años,M,2022-10-21,19898.0
80 y más años,M,2022-10-21,14103.0
00  5 años,F,2022-10-21,2104.0
5  17 años,F,2022-10-21,2530.0
18  49 años,F,2022-10-21,34312.0
