year,week,age_group,cases_rate_flu,cases_rate_rsv,cases_rate_covid19
2017,34,35-39,0,0,NA
2017,34,40-44,0,0,NA
2017,34,45-49,0,0,NA
2017,34,50-54,0,0,NA
2017,34,55-59,0,0,NA
2017,34,60-64,0,0,NA
2017,34,65-69,0,0,NA
2017,34,70-74,0,0,NA
2017,34,75-79,0.05,0,NA
2017,34,80+,0,0,NA
2017,35,ALL,0.01,0,NA
2017,35,00-04,0.03,0,NA
2017,35,05-09,0.03,0,NA
2017,35,10-14,0,0,NA
2017,35,15-19,0.02,0,NA
2017,35,20-24,0,0,NA
2017,35,25-29,0.02,0,NA
2017,35,30-34,0.04,0,NA
2017,35,35-39,0.02,0,NA
2017,35,40-44,0,0,NA
2017,35,45-49,0,0,NA
2017,35,50-54,0.04,0,NA
2017,35,55-59,0,0,NA
2017,35,60-64,0.02,0,NA
2017,35,65-69,0,0,NA
2017,35,70-74,0,0,NA
2017,35,75-79,0,0,NA
2017,35,80+,0,0,NA
2017,36,ALL,0.02,0,NA
2017,36,00-04,0.13,0,NA
2017,36,05-09,0.03,0,NA
2017,36,10-14,0.03,0,NA
2017,36,15-19,0,0,NA
2017,36,20-24,0.04,0,NA
2017,36,25-29,0.02,0,NA
2017,36,30-34,0.04,0,NA
2017,36,35-39,0.02,0,NA
2017,36,40-44,0,0,NA
2017,36,45-49,0.02,0,NA
2017,36,50-54,0,0,NA
2017,36,55-59,0.02,0,NA
2017,36,60-64,0.02,0,NA
2017,36,65-69,0.02,0,NA
2017,36,70-74,0,0,NA
2017,36,75-79,0,0,NA
2017,36,80+,0.02,0,NA
2017,37,ALL,0.01,0,NA
2017,37,00-04,0.05,0,NA
2017,37,05-09,0.03,0,NA
2017,37,10-14,0.03,0.03,NA
2017,37,15-19,0.02,0,NA
2017,37,20-24,0,0,NA
2017,37,25-29,0,0,NA
2017,37,30-34,0,0,NA
2017,37,35-39,0.02,0,NA
2017,37,40-44,0,0,NA
2017,37,45-49,0.02,0,NA
2017,37,50-54,0,0,NA
2017,37,55-59,0.02,0,NA
2017,37,60-64,0.04,0,NA
2017,37,65-69,0.02,0,NA
2017,37,70-74,0.03,0,NA
2017,37,75-79,0,0,NA
2017,37,80+,0,0,NA
2017,38,ALL,0.01,0,NA
2017,38,00-04,0,0.05,NA
2017,38,05-09,0.08,0,NA
2017,38,10-14,0,0,NA
2017,38,15-19,0.02,0,NA
2017,38,20-24,0,0,NA
2017,38,25-29,0.02,0,NA
2017,38,30-34,0,0,NA
2017,38,35-39,0,0,NA
2017,38,40-44,0.02,0,NA
2017,38,45-49,0,0,NA
2017,38,50-54,0.01,0,NA
2017,38,55-59,0.03,0,NA
2017,38,60-64,0.02,0,NA
2017,38,65-69,0,0,NA
2017,38,70-74,0,0,NA
2017,38,75-79,0,0,NA
2017,38,80+,0.04,0,NA
2017,39,ALL,0.03,0,NA
2017,39,00-04,0.08,0.05,NA
2017,39,05-09,0.05,0.03,NA
2017,39,10-14,0,0,NA
2017,39,15-19,0.05,0,NA
2017,39,20-24,0.02,0,NA
2017,39,25-29,0.02,0,NA
2017,39,30-34,0.02,0,NA
2017,39,35-39,0,0,NA
2017,39,40-44,0,0,NA
2017,39,45-49,0.03,0,NA
2017,39,50-54,0.01,0,NA
2017,39,55-59,0,0,NA
2017,39,60-64,0.02,0,NA
2017,39,65-69,0.04,0,NA
2017,39,70-74,0.06,0,NA
2017,39,75-79,0.07,0,NA
2017,39,80+,0.02,0,NA
2017,40,ALL,0.04,0,NA
2017,40,00-04,0,0.03,NA
2017,40,05-09,0,0,NA
2017,40,10-14,0.03,0,NA
2017,40,15-19,0.05,0,NA
2017,40,20-24,0.04,0,NA
2017,40,25-29,0.04,0,NA
2017,40,30-34,0.09,0,NA
2017,40,35-39,0,0,NA
2017,40,40-44,0.04,0,NA
2017,40,45-49,0.03,0,NA
2017,40,50-54,0.03,0,NA
2017,40,55-59,0.06,0,NA
2017,40,60-64,0.04,0,NA
2017,40,65-69,0.02,0,NA
2017,40,70-74,0.08,0,NA
2017,40,75-79,0.07,0,NA
2017,40,80+,0.04,0,NA
2017,41,ALL,0.03,0,NA
2017,41,00-04,0.03,0,NA
2017,41,05-09,0.05,0,NA
2017,41,10-14,0,0,NA
2017,41,15-19,0,0,NA
2017,41,20-24,0.09,0,NA
2017,41,25-29,0,0,NA
2017,41,30-34,0,0,NA
2017,41,35-39,0,0,NA
2017,41,40-44,0.1,0.02,NA
2017,41,45-49,0.05,0,NA
2017,41,50-54,0.03,0,NA
2017,41,55-59,0.02,0,NA
2017,41,60-64,0.02,0,NA
2017,41,65-69,0,0,NA
2017,41,70-74,0.08,0,NA
2017,41,75-79,0.02,0,NA
2017,41,80+,0,0,NA
2017,42,ALL,0.03,0,NA
2017,42,00-04,0.08,0.03,NA
2017,42,05-09,0,0,NA
2017,42,10-14,0.03,0,NA
2017,42,15-19,0,0.02,NA
2017,42,20-24,0,0,NA
2017,42,25-29,0.09,0,NA
2017,42,30-34,0.04,0,NA
2017,42,35-39,0.06,0,NA
2017,42,40-44,0.02,0,NA
2017,42,45-49,0,0,NA
2017,42,50-54,0.04,0,NA
2017,42,55-59,0.05,0,NA
2017,42,60-64,0.06,0,NA
2017,42,65-69,0.02,0,NA
2017,42,70-74,0,0,NA
2017,42,75-79,0.05,0,NA
2017,42,80+,0.04,0,NA
2017,43,ALL,0.04,0,NA
2017,43,00-04,0.08,0.05,NA
2017,43,05-09,0.08,0.05,NA
2017,43,10-14,0,0.03,NA
2017,43,15-19,0.02,0,NA
2017,43,20-24,0.04,0,NA
2017,43,25-29,0.02,0,NA
2017,43,30-34,0.02,0,NA
2017,43,35-39,0.08,0,NA
2017,43,40-44,0.06,0,NA
2017,43,45-49,0,0,NA
2017,43,50-54,0.04,0,NA
2017,43,55-59,0.05,0,NA
2017,43,60-64,0.06,0,NA
2017,43,65-69,0.02,0,NA
2017,43,70-74,0.08,0,NA
2017,43,75-79,0.02,0,NA
2017,43,80+,0.04,0,NA
2017,44,ALL,0.03,0,NA
2017,44,00-04,0.05,0.03,NA
2017,44,05-09,0.03,0.03,NA
2017,44,10-14,0,0,NA
2017,44,15-19,0,0,NA
2017,44,20-24,0.07,0.02,NA
2017,44,25-29,0,0,NA
2017,44,30-34,0.04,0,NA
2017,44,35-39,0,0,NA
2017,44,40-44,0.08,0,NA
2017,44,45-49,0.02,0,NA
2017,44,50-54,0,0,NA
2017,44,55-59,0.02,0,NA
2017,44,60-64,0.06,0,NA
2017,44,65-69,0.06,0,NA
2017,44,70-74,0,0,NA
2017,44,75-79,0.05,0,NA
2017,44,80+,0.06,0,NA
2017,45,ALL,0.06,0,NA
2017,45,00-04,0.18,0.1,NA
2017,45,05-09,0.11,0,NA
2017,45,10-14,0.11,0.03,NA
2017,45,15-19,0,0,NA
2017,45,20-24,0.04,0,NA
2017,45,25-29,0.06,0,NA
2017,45,30-34,0.04,0,NA
2017,45,35-39,0.08,0.02,NA
2017,45,40-44,0.04,0,NA
2017,45,45-49,0.03,0,NA
2017,45,50-54,0.06,0,NA
2017,45,55-59,0.06,0,NA
2017,45,60-64,0.09,0,NA
2017,45,65-69,0.06,0,NA
2017,45,70-74,0,0,NA
2017,45,75-79,0.02,0,NA
2017,45,80+,0.02,0,NA
2017,46,ALL,0.05,0,NA
2017,46,00-04,0.13,0.05,NA
2017,46,05-09,0.08,0,NA
2017,46,10-14,0.05,0,NA
2017,46,15-19,0.02,0,NA
2017,46,20-24,0.02,0,NA
2017,46,25-29,0.06,0,NA
2017,46,30-34,0.04,0,NA
2017,46,35-39,0.06,0,NA
2017,46,40-44,0.02,0,NA
2017,46,45-49,0.05,0,NA
2017,46,50-54,0.06,0,NA
2017,46,55-59,0.08,0,NA
2017,46,60-64,0.06,0,NA
2017,46,65-69,0.02,0,NA
2017,46,70-74,0.03,0,NA
2017,46,75-79,0.02,0,NA
2017,46,80+,0.02,0,NA
2017,47,ALL,0.1,0,NA
2017,47,00-04,0.23,0.1,NA
2017,47,05-09,0.19,0,NA
2017,47,10-14,0.27,0,NA
2017,47,15-19,0.07,0,NA
2017,47,20-24,0.02,0,NA
2017,47,25-29,0.09,0,NA
2017,47,30-34,0.08,0,NA
2017,47,35-39,0.1,0,NA
2017,47,40-44,0.1,0,NA
2017,47,45-49,0.03,0,NA
2017,47,50-54,0.06,0,NA
2017,47,55-59,0.09,0.02,NA
2017,47,60-64,0.13,0,NA
2017,47,65-69,0.06,0,NA
2017,47,70-74,0.03,0,NA
2017,47,75-79,0.12,0,NA
2017,47,80+,0.08,0,NA
2017,48,ALL,0.11,0.01,NA
2017,48,00-04,0.16,0.29,NA
2017,48,05-09,0.49,0,NA
2017,48,10-14,0.27,0,NA
2017,48,15-19,0.22,0.02,NA
2017,48,20-24,0.02,0,NA
2017,48,25-29,0.06,0,NA
2017,48,30-34,0.06,0,NA
2017,48,35-39,0.1,0,NA
2017,48,40-44,0.17,0,NA
2017,48,45-49,0.05,0,NA
2017,48,50-54,0.04,0,NA
2017,48,55-59,0.08,0,NA
2017,48,60-64,0.06,0,NA
2017,48,65-69,0.08,0,NA
2017,48,70-74,0.06,0,NA
2017,48,75-79,0.12,0,NA
2017,48,80+,0.04,0,NA
2017,49,ALL,0.2,0,NA
2017,49,00-04,0.57,0.08,NA
2017,49,05-09,0.85,0,NA
2017,49,10-14,0.22,0,NA
2017,49,15-19,0.34,0,NA
2017,49,20-24,0.07,0,NA
2017,49,25-29,0.08,0,NA
2017,49,30-34,0.13,0,NA
2017,49,35-39,0.14,0,NA
2017,49,40-44,0.21,0,NA
2017,49,45-49,0.22,0,NA
2017,49,50-54,0.1,0,NA
2017,49,55-59,0.2,0,NA
2017,49,60-64,0.13,0,NA
2017,49,65-69,0.15,0,NA
2017,49,70-74,0.06,0,NA
2017,49,75-79,0.09,0,NA
2017,49,80+,0.12,0,NA
2017,50,ALL,0.36,0.02,NA
2017,50,00-04,1.12,0.23,NA
2017,50,05-09,1.15,0.05,NA
2017,50,10-14,0.68,0,NA
2017,50,15-19,0.37,0.02,NA
2017,50,20-24,0.22,0,NA
2017,50,25-29,0.17,0,NA
2017,50,30-34,0.11,0,NA
2017,50,35-39,0.37,0,NA
2017,50,40-44,0.44,0,NA
2017,50,45-49,0.32,0,NA
2017,50,50-54,0.23,0,NA
2017,50,55-59,0.28,0,NA
2017,50,60-64,0.24,0.02,NA
2017,50,65-69,0.25,0,NA
2017,50,70-74,0.3,0,NA
2017,50,75-79,0.28,0,NA
2017,50,80+,0.14,0.06,NA
2017,51,ALL,0.59,0.02,NA
2017,51,00-04,1.38,0.42,NA
2017,51,05-09,2.09,0,NA
2017,51,10-14,1.06,0.03,NA
2017,51,15-19,0.51,0,NA
2017,51,20-24,0.22,0,NA
2017,51,25-29,0.23,0,NA
2017,51,30-34,0.3,0,NA
2017,51,35-39,0.52,0,NA
2017,51,40-44,0.73,0,NA
2017,51,45-49,0.32,0,NA
2017,51,50-54,0.47,0,NA
2017,51,55-59,0.61,0,NA
2017,51,60-64,0.46,0,NA
2017,51,65-69,0.53,0,NA
2017,51,70-74,0.53,0,NA
2017,51,75-79,0.42,0,NA
2017,51,80+,0.41,0,NA
2017,52,ALL,0.76,0.03,NA
2017,52,00-04,2.16,0.65,NA
2017,52,05-09,1.76,0.03,NA
2017,52,10-14,1.06,0,NA
2017,52,15-19,1,0,NA
2017,52,20-24,0.46,0,NA
2017,52,25-29,0.11,0,NA
2017,52,30-34,0.32,0,NA
2017,52,35-39,0.64,0,NA
2017,52,40-44,0.83,0,NA
2017,52,45-49,0.57,0,NA
2017,52,50-54,0.47,0.03,NA
2017,52,55-59,0.56,0,NA
2017,52,60-64,0.59,0,NA
2017,52,65-69,0.53,0.02,NA
2017,52,70-74,0.89,0,NA
2017,52,75-79,0.66,0,NA
2017,52,80+,1.2,0,NA
2018,1,ALL,2.02,0.03,NA
2018,1,00-04,4.84,0.54,NA
2018,1,05-09,3.36,0,NA
2018,1,10-14,1.46,0,NA
2018,1,15-19,1.35,0.02,NA
2018,1,20-24,0.8,0,NA
2018,1,25-29,1.02,0,NA
2018,1,30-34,1.11,0,NA
2018,1,35-39,2,0,NA
2018,1,40-44,1.96,0,NA
2018,1,45-49,2.36,0,NA
2018,1,50-54,2.02,0,NA
2018,1,55-59,2.01,0.02,NA
2018,1,60-64,1.64,0,NA
2018,1,65-69,1.62,0,NA
2018,1,70-74,2.14,0,NA
2018,1,75-79,2.52,0,NA
2018,1,80+,2.91,0,NA
2018,2,ALL,3.77,0.05,NA
2018,2,00-04,7.19,0.76,NA
2018,2,05-09,6.25,0.08,NA
2018,2,10-14,4.56,0.08,NA
2018,2,15-19,3.35,0,NA
2018,2,20-24,2.04,0,NA
2018,2,25-29,1.67,0.04,NA
2018,2,30-34,2.34,0,NA
2018,2,35-39,3.47,0.02,NA
2018,2,40-44,4.53,0,NA
2018,2,45-49,4.24,0.02,NA
2018,2,50-54,4.04,0.01,NA
2018,2,55-59,3.68,0.02,NA
2018,2,60-64,3.16,0.02,NA
2018,2,65-69,3.28,0,NA
2018,2,70-74,3.75,0,NA
2018,2,75-79,4.06,0,NA
2018,2,80+,3.93,0.02,NA
2018,3,ALL,6.5,0.12,NA
2018,3,00-04,19.63,2.09,NA
2018,3,05-09,18.26,0.16,NA
2018,3,10-14,10.34,0.05,NA
2018,3,15-19,6.97,0,NA
2018,3,20-24,3.23,0.02,NA
2018,3,25-29,2.84,0,NA
2018,3,30-34,3.65,0.04,NA
2018,3,35-39,6.17,0,NA
2018,3,40-44,6.24,0,NA
2018,3,45-49,6.79,0.02,NA
2018,3,50-54,5.61,0.01,NA
2018,3,55-59,5.39,0.05,NA
2018,3,60-64,4.45,0.02,NA
2018,3,65-69,3.43,0,NA
2018,3,70-74,4.33,0.03,NA
2018,3,75-79,4.69,0,NA
2018,3,80+,5.41,0,NA
2018,4,ALL,13.3,0.21,NA
2018,4,00-04,29.67,3.26,NA
2018,4,05-09,43.59,0.25,NA
2018,4,10-14,27.81,0.05,NA
2018,4,15-19,16.63,0.07,NA
2018,4,20-24,6.05,0.02,NA
2018,4,25-29,5.25,0.08,NA
2018,4,30-34,7.12,0.07,NA
2018,4,35-39,12.78,0.04,NA
2018,4,40-44,15.18,0.04,NA
2018,4,45-49,13.49,0.02,NA
2018,4,50-54,12.05,0,NA
2018,4,55-59,10.96,0.06,NA
2018,4,60-64,9.58,0.04,NA
2018,4,65-69,6.9,0.04,NA
2018,4,70-74,7.19,0.11,NA
2018,4,75-79,7.57,0.02,NA
2018,4,80+,8.86,0.07,NA
2018,5,ALL,21.81,0.31,NA
2018,5,00-04,42.7,5.23,NA
2018,5,05-09,67.64,0.41,NA
2018,5,10-14,50.84,0.14,NA
2018,5,15-19,30.16,0.17,NA
2018,5,20-24,9.46,0.02,NA
2018,5,25-29,8.42,0,NA
2018,5,30-34,11.86,0.06,NA
2018,5,35-39,21.63,0.02,NA
2018,5,40-44,24.51,0.06,NA
2018,5,45-49,22.84,0.05,NA
2018,5,50-54,19.81,0.03,NA
2018,5,55-59,18.1,0.03,NA
2018,5,60-64,16.16,0.04,NA
2018,5,65-69,10.78,0.06,NA
2018,5,70-74,11.17,0.06,NA
2018,5,75-79,12.34,0.07,NA
2018,5,80+,14.04,0.04,NA
2018,6,ALL,24.79,0.34,NA
2018,6,00-04,50.65,5.58,NA
2018,6,05-09,59.37,0.46,NA
2018,6,10-14,41.23,0.24,NA
2018,6,15-19,28.04,0.15,NA
2018,6,20-24,10.8,0,NA
2018,6,25-29,9.94,0.04,NA
2018,6,30-34,14.28,0.11,NA
2018,6,35-39,26.26,0.08,NA
2018,6,40-44,30.96,0.04,NA
2018,6,45-49,30.04,0.07,NA
2018,6,50-54,24.78,0.04,NA
2018,6,55-59,23.69,0.08,NA
2018,6,60-64,21.62,0.07,NA
2018,6,65-69,13.46,0.02,NA
2018,6,70-74,16.03,0,NA
2018,6,75-79,17.81,0.02,NA
2018,6,80+,18.43,0.04,NA
2018,7,ALL,31.98,0.36,NA
2018,7,00-04,59.95,5.71,NA
2018,7,05-09,56.72,0.38,NA
2018,7,10-14,36.21,0.05,NA
2018,7,15-19,30.21,0.02,NA
2018,7,20-24,17.53,0.07,NA
2018,7,25-29,15.76,0.08,NA
2018,7,30-34,21.21,0.15,NA
2018,7,35-39,34.37,0.04,NA
2018,7,40-44,38.52,0.1,NA
2018,7,45-49,40.09,0.09,NA
2018,7,50-54,34.82,0.06,NA
2018,7,55-59,33.89,0.14,NA
2018,7,60-64,30.38,0.05,NA
2018,7,65-69,21.09,0.08,NA
2018,7,70-74,23.25,0.03,NA
2018,7,75-79,25.51,0.02,NA
2018,7,80+,30.76,0.11,NA
2018,8,ALL,49.43,0.27,NA
2018,8,00-04,85.06,4.23,NA
2018,8,05-09,80.88,0.22,NA
2018,8,10-14,48.5,0.14,NA
2018,8,15-19,47.07,0.05,NA
2018,8,20-24,29.37,0.07,NA
2018,8,25-29,24.64,0.04,NA
2018,8,30-34,33.57,0.02,NA
2018,8,35-39,51.6,0.1,NA
2018,8,40-44,58.02,0.04,NA
2018,8,45-49,60.35,0.05,NA
2018,8,50-54,56.41,0.1,NA
2018,8,55-59,53.78,0.09,NA
2018,8,60-64,47.62,0.05,NA
2018,8,65-69,34.65,0.08,NA
2018,8,70-74,37.8,0.03,NA
2018,8,75-79,44.59,0.05,NA
2018,8,80+,51.51,0.07,NA
2018,9,ALL,59.42,0.53,NA
2018,9,00-04,107.7,8.16,NA
2018,9,05-09,96.31,0.41,NA
2018,9,10-14,58.46,0.16,NA
2018,9,15-19,51.19,0.17,NA
2018,9,20-24,30.8,0.11,NA
2018,9,25-29,29.47,0.1,NA
2018,9,30-34,40.38,0.13,NA
2018,9,35-39,58.57,0.1,NA
2018,9,40-44,63.89,0.1,NA
2018,9,45-49,67.25,0.13,NA
2018,9,50-54,65.05,0.13,NA
2018,9,55-59,64.92,0.12,NA
2018,9,60-64,58.46,0.13,NA
2018,9,65-69,43.03,0.12,NA
2018,9,70-74,50.52,0.08,NA
2018,9,75-79,57.52,0.24,NA
2018,9,80+,71.07,0.24,NA
2018,10,ALL,71.21,0.5,NA
2018,10,00-04,128.52,6.68,NA
2018,10,05-09,112.57,0.41,NA
2018,10,10-14,68.56,0.27,NA
2018,10,15-19,59.4,0.25,NA
2018,10,20-24,34.25,0.09,NA
2018,10,25-29,37.27,0.12,NA
2018,10,30-34,49.47,0.24,NA
2018,10,35-39,71.08,0.15,NA
2018,10,40-44,76.6,0.12,NA
2018,10,45-49,79.44,0.2,NA
2018,10,50-54,77.14,0.12,NA
2018,10,55-59,77.91,0.2,NA
2018,10,60-64,71.48,0.09,NA
2018,10,65-69,54.58,0.23,NA
2018,10,70-74,60.11,0.14,NA
2018,10,75-79,72.4,0.22,NA
2018,10,80+,86.16,0.37,NA
2018,11,ALL,61.33,0.42,NA
2018,11,00-04,122.96,5.84,NA
2018,11,05-09,91.04,0.46,NA
2018,11,10-14,56.65,0.24,NA
2018,11,15-19,46.69,0.2,NA
2018,11,20-24,29.54,0.09,NA
2018,11,25-29,32.37,0.15,NA
2018,11,30-34,43.23,0.15,NA
2018,11,35-39,61.01,0.06,NA
2018,11,40-44,63.17,0.08,NA
2018,11,45-49,65.96,0.14,NA
2018,11,50-54,66.02,0.13,NA
2018,11,55-59,66.51,0.12,NA
2018,11,60-64,61.6,0.22,NA
2018,11,65-69,49.49,0.04,NA
2018,11,70-74,55.11,0.19,NA
2018,11,75-79,63.48,0.2,NA
2018,11,80+,74.44,0.17,NA
2018,12,ALL,34.67,0.4,NA
2018,12,00-04,83.33,4.95,NA
2018,12,05-09,57.16,0.44,NA
2018,12,10-14,27,0.38,NA
2018,12,15-19,22.42,0.32,NA
2018,12,20-24,16.57,0.04,NA
2018,12,25-29,18.72,0.13,NA
2018,12,30-34,27.06,0.13,NA
2018,12,35-39,35.8,0.11,NA
2018,12,40-44,35.9,0.08,NA
2018,12,45-49,35.15,0.09,NA
2018,12,50-54,33.75,0.12,NA
2018,12,55-59,36.91,0.15,NA
2018,12,60-64,33.49,0.18,NA
2018,12,65-69,27.4,0.15,NA
2018,12,70-74,30.97,0.06,NA
2018,12,75-79,35.55,0.24,NA
2018,12,80+,40.42,0.26,NA
2018,13,ALL,18.06,0.23,NA
2018,13,00-04,50.19,2.78,NA
2018,13,05-09,27.68,0.22,NA
2018,13,10-14,9.99,0.24,NA
2018,13,15-19,10.86,0.07,NA
2018,13,20-24,8.26,0.02,NA
2018,13,25-29,10.48,0.1,NA
2018,13,30-34,13.96,0.02,NA
2018,13,35-39,19.33,0.02,NA
2018,13,40-44,17.92,0.06,NA
2018,13,45-49,17.62,0.09,NA
2018,13,50-54,17.09,0.1,NA
2018,13,55-59,18.2,0.08,NA
2018,13,60-64,17.53,0.09,NA
2018,13,65-69,15.25,0.15,NA
2018,13,70-74,16.92,0.14,NA
2018,13,75-79,19.84,0.22,NA
2018,13,80+,21.29,0.2,NA
2018,14,ALL,8.97,0.14,NA
2018,14,00-04,23.09,1.91,NA
2018,14,05-09,11.71,0.14,NA
2018,14,10-14,3.94,0.11,NA
2018,14,15-19,3.8,0.05,NA
2018,14,20-24,3.25,0.02,NA
2018,14,25-29,5,0,NA
2018,14,30-34,6.57,0.02,NA
2018,14,35-39,9.46,0,NA
2018,14,40-44,8.98,0.04,NA
2018,14,45-49,9.03,0.05,NA
2018,14,50-54,8.42,0.01,NA
2018,14,55-59,9.54,0.06,NA
2018,14,60-64,8.89,0.07,NA
2018,14,65-69,8.25,0.04,NA
2018,14,70-74,9.22,0.03,NA
2018,14,75-79,11.31,0.07,NA
2018,14,80+,13.31,0.13,NA
2018,15,ALL,5.39,0.15,NA
2018,15,00-04,13.76,1.61,NA
2018,15,05-09,6.5,0.08,NA
2018,15,10-14,3.19,0.03,NA
2018,15,15-19,2.8,0,NA
2018,15,20-24,2.56,0.04,NA
2018,15,25-29,3.04,0.08,NA
2018,15,30-34,4.85,0.07,NA
2018,15,35-39,6.3,0.06,NA
2018,15,40-44,6.24,0.02,NA
2018,15,45-49,5.4,0.02,NA
2018,15,50-54,4.92,0.06,NA
2018,15,55-59,5.53,0.14,NA
2018,15,60-64,5,0.09,NA
2018,15,65-69,5.11,0.17,NA
2018,15,70-74,4.61,0.08,NA
2018,15,75-79,5.86,0.15,NA
2018,15,80+,6.75,0.11,NA
2018,16,ALL,2.52,0.08,NA
2018,16,00-04,8.28,0.87,NA
2018,16,05-09,4.39,0.05,NA
2018,16,10-14,1.43,0.05,NA
2018,16,15-19,1.52,0.02,NA
2018,16,20-24,1.37,0,NA
2018,16,25-29,1.54,0.02,NA
2018,16,30-34,1.92,0.02,NA
2018,16,35-39,3.07,0,NA
2018,16,40-44,2.45,0,NA
2018,16,45-49,1.98,0.05,NA
2018,16,50-54,2.35,0.01,NA
2018,16,55-59,2.26,0.08,NA
2018,16,60-64,1.85,0.04,NA
2018,16,65-69,1.93,0.08,NA
2018,16,70-74,3.08,0.03,NA
2018,16,75-79,2.37,0.05,NA
2018,16,80+,2.58,0.09,NA
2018,17,ALL,0.63,0.06,NA
2018,17,00-04,2.7,0.82,NA
2018,17,05-09,1.2,0.03,NA
2018,17,10-14,0.27,0,NA
2018,17,15-19,0.42,0,NA
2018,17,20-24,0.15,0,NA
2018,17,25-29,0.15,0,NA
2018,17,30-34,0.35,0.06,NA
2018,17,35-39,0.84,0,NA
2018,17,40-44,0.64,0.02,NA
2018,17,45-49,0.39,0.02,NA
2018,17,50-54,0.49,0,NA
2018,17,55-59,0.5,0.05,NA
2018,17,60-64,0.45,0.05,NA
2018,17,65-69,0.75,0.02,NA
2018,17,70-74,0.72,0.03,NA
2018,17,75-79,0.71,0.05,NA
2018,17,80+,0.54,0.06,NA
2018,18,ALL,0.27,0.03,NA
2018,18,00-04,0.97,0.48,NA
2018,18,05-09,0.49,0.03,NA
2018,18,10-14,0.03,0,NA
2018,18,15-19,0.2,0,NA
2018,18,20-24,0.15,0,NA
2018,18,25-29,0.19,0,NA
2018,18,30-34,0.3,0,NA
2018,18,35-39,0.29,0,NA
2018,18,40-44,0.21,0,NA
2018,18,45-49,0.21,0,NA
2018,18,50-54,0.2,0,NA
2018,18,55-59,0.23,0,NA
2018,18,60-64,0.2,0.02,NA
2018,18,65-69,0.27,0.02,NA
2018,18,70-74,0.19,0.03,NA
2018,18,75-79,0.51,0,NA
2018,18,80+,0.2,0,NA
2018,19,ALL,0.1,0.01,NA
2018,19,00-04,0.64,0.2,NA
2018,19,05-09,0.11,0.08,NA
2018,19,10-14,0,0,NA
2018,19,15-19,0.15,0,NA
2018,19,20-24,0.09,0,NA
2018,19,25-29,0.08,0,NA
2018,19,30-34,0.09,0,NA
2018,19,35-39,0.08,0,NA
2018,19,40-44,0.08,0,NA
2018,19,45-49,0.09,0,NA
2018,19,50-54,0.01,0,NA
2018,19,55-59,0.06,0.02,NA
2018,19,60-64,0.13,0,NA
2018,19,65-69,0.04,0,NA
2018,19,70-74,0.08,0,NA
2018,19,75-79,0.02,0,NA
2018,19,80+,0.15,0,NA
2018,20,ALL,0.06,0.01,NA
2018,20,00-04,0.2,0.23,NA
2018,20,05-09,0,0,NA
2018,20,10-14,0.05,0,NA
2018,20,15-19,0,0,NA
2018,20,20-24,0.02,0,NA
2018,20,25-29,0.06,0,NA
2018,20,30-34,0.07,0,NA
2018,20,35-39,0.02,0,NA
2018,20,40-44,0.02,0,NA
2018,20,45-49,0.07,0,NA
2018,20,50-54,0.07,0.01,NA
2018,20,55-59,0.05,0,NA
2018,20,60-64,0.09,0,NA
2018,20,65-69,0.08,0.02,NA
2018,20,70-74,0.11,0,NA
2018,20,75-79,0.12,0,NA
2018,20,80+,0.04,0,NA
2018,21,ALL,0.04,0,NA
2018,21,00-04,0.13,0.05,NA
2018,21,05-09,0.05,0,NA
2018,21,10-14,0.03,0,NA
2018,21,15-19,0.05,0,NA
2018,21,20-24,0.04,0,NA
2018,21,25-29,0.04,0,NA
2018,21,30-34,0.02,0,NA
2018,21,35-39,0.02,0,NA
2018,21,40-44,0.04,0,NA
2018,21,45-49,0.02,0,NA
2018,21,50-54,0.01,0,NA
2018,21,55-59,0.06,0,NA
2018,21,60-64,0.05,0,NA
2018,21,65-69,0.04,0,NA
2018,21,70-74,0.03,0,NA
2018,21,75-79,0,0,NA
2018,21,80+,0.02,0,NA
2018,22,ALL,0.05,0,NA
2018,22,00-04,0.33,0.03,NA
2018,22,05-09,0.25,0.03,NA
2018,22,10-14,0.03,0.03,NA
2018,22,15-19,0,0.02,NA
2018,22,20-24,0.04,0,NA
2018,22,25-29,0.06,0,NA
2018,22,30-34,0,0,NA
2018,22,35-39,0.02,0,NA
2018,22,40-44,0,0,NA
2018,22,45-49,0.02,0,NA
2018,22,50-54,0.01,0,NA
2018,22,55-59,0.03,0,NA
2018,22,60-64,0.04,0,NA
2018,22,65-69,0,0,NA
2018,22,70-74,0.08,0,NA
2018,22,75-79,0.07,0,NA
2018,22,80+,0,0,NA
2018,23,ALL,0.02,0,NA
2018,23,00-04,0.18,0.03,NA
2018,23,05-09,0,0,NA
2018,23,10-14,0.03,0.03,NA
2018,23,15-19,0.05,0,NA
2018,23,20-24,0,0,NA
2018,23,25-29,0,0,NA
2018,23,30-34,0.04,0,NA
2018,23,35-39,0,0,NA
2018,23,40-44,0,0,NA
2018,23,45-49,0.05,0,NA
2018,23,50-54,0,0,NA
2018,23,55-59,0.02,0,NA
2018,23,60-64,0.02,0,NA
2018,23,65-69,0.02,0,NA
2018,23,70-74,0,0,NA
2018,23,75-79,0.02,0,NA
2018,23,80+,0,0,NA
2018,24,ALL,0.03,0,NA
2018,24,00-04,0.08,0.08,NA
2018,24,05-09,0.08,0,NA
2018,24,10-14,0,0,NA
